Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1493483900,G9837L,FL,PAS,05/26/2027,14,SUBN,HONDA,K,11630,36930,0,0,0030,30,1,161463,0001,0000,0859P,,NY,F,,FORT WASHINGTON PARK,W 158 ST,0,408,C,,BBBBBBB,ALL,ALL,GREY,0,0,-,0,,,,,
1493483936,XQ530078,NJ,PAS,05/26/2027,14,SDN,DODGE,K,11630,36930,0,0,0030,30,1,161463,0001,0000,0851P,,NY,F,,FORT WASHINGTON PARK,W 158 ST,0,408,E3,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1490926434,LLR1680,NY,PAS,06/07/2027,14,SUBN,HONDA,A,0,40404,40404,20050423,117,117,642,52396,0642,0000,1042P,,Q,F,,TERMINAL 8,,0,408,C,,BBBBBBB,ALL,ALL,GRY,0,0,-,0,,,,,
1492400609,KVH5669,NY,PAS,06/15/2027,20,SDN,AUDI,P,11690,13490,60290,0,104,104,104,969003,0104,0000,0057P,,Q,F,64-25,PERRY AVE,,0,408,K6,,YYYYYYB,ALL,ALL,WH,0,0,-,0,,,,,
1487123322,KTH5529,NY,PAS,06/17/2027,40,SUBN,BMW,P,18240,17490,51090,20231209,102,102,102,944464,0102,0000,0825A,,,F,86-26,90 ST,,0,408,E2,,BBBBBBB,ALL,ALL,GY,0,2016,-,0,,,,,
1496393466,KCH4726,NY,PAS,06/18/2027,98,SDN,SUBAR,P,66630,73650,42430,20250816,0094,94,94,964223,0094,0000,1135A,,K,F,229,NORTH 10 ST,,0,408,F2,,BBBBBBB,ALL,ALL,WHITE,0,2019,-,0,,,,,
1491539367,KYT2743,NY,PAS,06/26/2027,16,SDN,TESLA,P,27290,32685,23190,0,0001,1,1,971357,0001,0000,1005A,,,F,25,N MOORE ST,,0,408,E3,,YYYYYYB,0700A,0700P,BLUE,0,0,-,0,,,,,
1490249916,LDHB25,FL,PAS,07/02/2027,19,SDN,CADIL,P,49690,27235,27240,0,105,105,105,968025,0105,0000,1251P,,Q,F,251-12,HILLSIDE AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1491651015,HZN5198,NY,PAS,07/02/2027,40,SDN,HONDA,X,25645,32625,32625,20240801,0019,19,977,868556,0977,0000,0830P,,NY,F,531,MAIN ST,,0,408,F7,,BBBBBBB,ALL,ALL,,0,2029,-,0,,,,,
1490425366,KGH7486,NY,PAS,07/04/2027,46,SUBN,CHEVR,P,0,0,0,20241129,0043,43,44,966407,0044,0000,0950P,,BX,,,METCALF,LAFAYETTE,0,408,C3,,BBBBBBB,ALL,ALL,,0,2021,-,0,,,,,
1494120306,LKA2550,NY,PAS,07/04/2027,46,SDN,CHEVR,P,57840,15920,0,20260624,0045,45,45,974759,0045,0000,0805P,,BX,F,,PELHAM BAY PARK,BRUCKNER BLVD,0,408,F1,,BBBBBBB,ALL,ALL,BLUE,0,2013,-,0,,,,,
1493179391,LBD7856,NY,PAS,07/07/2027,48,SUBN,ROVER,P,15520,10620,53520,20250502,0049,49,49,974846,0049,0000,0744A,,BX,F,1981,BRONXDALE AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0,2016,-,0,,,,,
1492953568,S1512792,GA,PAS,07/07/2027,74,SUBN,HONDA,P,15790,35780,18790,0,102,102,102,969271,0102,0000,0549P,,Q,F,94-13,75 ST,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1492257151,ING178,RI,PAS,07/09/2027,40,SUBN,BMW,P,16010,37630,37690,0,0034,34,34,972695,0034,0000,0523P,,,F,77,COOPER ST,,0,408,D1,,BBBBBBB,ALL,ALL,GRY,0,2019,-,0,,,,,
1492438765,KPM8534,NY,PAS,07/13/2027,19,SDN,HONDA,P,65365,7340,7540,20230622,109,109,109,925357,0109,0000,1252P,,Q,F,26-01,ULMER ST,,0,408,E2,,BBBBBBB,ALL,ALL,RED,0,2016,-,0,,,,,
1494573489,JHG7456,NY,PAS,07/25/2027,70,SDN,HONDA,P,17990,19490,19590,20230403,102,102,102,958124,0102,0000,0846A,,Q,F,102-40,88 STREET,,0,408,F2,,BBBBBBB,ALL,ALL,GRAY,0,2013,-,0,,,,,
1493090136,RLC4110,GA,PAS,07/26/2027,40,SDN,CHEVR,P,23920,27900,29320,0,0052,52,52,975724,0052,0000,0958P,,BX,O,3304,DECATUR AVE,,0,408,C,,BBBBBBB,ALL,ALL,RED,0,2008,-,0,,,,,
1491589541,KXH4254,NY,PAS,07/27/2027,14,SDN,VOLKS,8,50750,60570,46340,20240504,0043,43,0,287,0000,0000,0310A,,BX,F,1650,METROPOLITAN AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BLUE,0,2018,-,0,,,,,
1493350377,1EX7630,ME,PAS,07/29/2027,98,SUBN,FORD,P,16590,17590,17690,0,102,102,102,944404,0102,0000,1230P,,Q,F,87-17,80 ST,,0,408,J3,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1493454511,DVJ338,MI,PAS,08/07/2027,98,VAN,DODGE,P,19540,53790,60810,0,106,106,106,974041,0106,0000,0835P,,Q,F,104-21,102 STREET,,0,408,F2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1497796945,BN23908,CT,999,08/11/2027,46,SDN,ACURA,P,41420,29320,27960,0,0052,52,52,961541,0052,0000,0917A,,BX,O,3525,HULL AVE,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1490876790,ZKD8295,PA,PAS,08/13/2027,40,SUBN,FORD,P,20530,42730,56530,20250930,0089,89,89,973714,0089,0000,0427A,,K,F,9,BOND STREET,,0,408,E9,,BBBBBBB,ALL,ALL,WHITE,0,2022,-,5,,,,,
1494686983,BLANKPLATE,99,999,08/20/2027,70,,AUDI,P,81330,64330,5280,0,0082,82,84,473404,0084,0000,0730P,,K,,449,STATE ST,,0,408,J2,,BBBBBBB,ALL,ALL,GRAY,0,2021,-,0,,,,,
1494082720,HFV6668,NY,PAS,08/23/2027,19,SUBN,JEEP,P,40930,19630,19630,20260318,,0,0,939118,0000,0000,,,K,F,1064,FLATBUSH AVE,,0,408,F2,,BBBBBBB,ALL,ALL,WH,0,2018,-,0,,,,,
1488466830,KYM8895,NY,PAS,08/27/2027,40,SUBN,HONDA,P,10640,57080,10540,20240901,108,108,108,972122,0108,0000,0637A,,Q,F,51-82,48 STREET,,0,408,D,,BBBBBBB,ALL,ALL,BK,0,2019,-,0,,,,,
1496369403,957667T,NJ,PAS,09/06/2027,46,SUBN,HYUND,P,82230,18830,83730,0,0073,73,30,978171,3030,0000,0815P,,,F,446A,STONE AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0,2024,-,0,,,,,
1496626450,Y203880C,NY,PAS,09/24/2027,98,SDN,TOYOT,P,25960,18140,18540,20240931,107,107,0,902856,0000,0000,0900A,0900A,Q,,90-02,202 ST,,20270924,408,F2,,BBBBBBB,ALL,ALL,YW,0,0,-,0,,,,,
1494085021,LHB6815,NY,PAS,09/25/2027,69,SDN,ME/BE,P,0,40404,40404,20260103,0020,20,20,915118,0020,0000,0940A,,K,F,1601,CORTELYOU RD,,0,408,H1,,BBBBBBB,ALL,ALL,BK,0,2011,-,0,,,,,
1493787007,KYW0169,PA,PAS,09/26/2027,40,SUBN,HONDA,P,27790,19290,19310,0,0025,25,30,976092,0030,0000,0733P,,NY,F,1662,PARK AVE,,0,408,C,,BBBBBBB,ALL,ALL,BLK,0,0,-,3,,,,,
1485239862,HPA8362,NY,PAS,09/27/2027,50,SUBN,CHEVR,P,0,0,0,20230626,102,102,102,944630,0102,0000,0420A,,Q,,,S/W C/O 88 RD,85 ST,0,408,D1,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1498331373,ZEX2800,MD,PAS,09/27/2027,20,VAN,HONDA,P,0,0,0,0,0060,60,60,976057,0060,0000,0544A,,K,,,I/O BRIGHTON 4 RD,BRIGHTON 4 ST,0,408,F1,,BBBBBBB,ALL,ALL,GRY,0,2008,-,0,,,,,
1496532132,54453NB,NY,COM,09/28/2027,78,VAN,ME/BE,P,24050,18240,0,20260331,106,106,106,967495,0106,0000,0149A,,,F,,161 AVE,90 ST,0,408,J2,,BBBBBBB,ALL,ALL,WHE,0,2021,-,0,,,,,
1493438803,T684008C,NY,PAS,09/30/2027,98,SDN,LINCO,P,66790,61990,52590,20240831,107,107,107,997873,0107,0000,0920A,0920A,Q,O,107-36,WALTHAM ST,,20270930,408,C3,,BBBBBBB,ALL,ALL,BLU,0,2020,-,0,,,,,
1489144262,LRS4750,PA,PAS,10/03/2027,40,VAN,CHEVR,P,36420,26790,26820,20230930,,0,44,970867,0044,0000,0850A,,,F,1460,GRAND CONCOURSE,,0,408,F1,,BBBBBBB,ALL,ALL,GOLD,0,2012,-,0,,,,,
1493787950,FSZ3748,NY,PAS,10/07/2027,40,,HONDA,P,0,0,0,20240330,0025,25,30,976501,0030,0000,0743P,,,,,C/O EAST 116,2 AVE,0,408,F1,,BBBBBBB,ALL,ALL,GRY,0,2012,-,2,,,,,
1496492729,JWM2968,TX,PAS,10/10/2027,40,SDN,SUBAR,P,90680,9830,14330,0,0062,62,62,949553,0062,0000,1235A,,,F,1439,W 4 ST,,0,408,F2,,BBBBBBB,ALL,ALL,GREY,0,0,-,0,,,,,
1494133090,GNE3577,NY,PAS,10/13/2027,40,SUBN,NISSA,P,27750,36420,70720,20240211,0052,52,52,960380,0052,0000,0703P,,BX,F,222,E 204 ST,,0,408,C,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1494067511,KBV8977,NY,PAS,10/18/2027,24,SDN,SMART,P,65730,15320,33330,20241103,0094,94,94,970949,0094,0000,0720P,,K,F,33,NORMAN AVE,,0,408,D5,,BBBBBBB,ALL,ALL,BR,0,2018,-,0,,,,,
1492055438,14474NG,NY,PAS,10/19/2027,98,P-U,,P,38080,93130,26230,20250531,0067,67,67,968769,0067,0000,1052P,,K,O,425,E 96 ST,,0,408,D1,,BBBBBBB,ALL,ALL,WH,0,2023,-,0,,,,,
1499115362,S9990MN,99,COM,10/19/2027,98,VAN,,P,0,40404,40404,20251031,113,113,113,972901,0113,0000,1013P,2200P,,F,187-22,KESSEVILLE AVE,,0,408,F2,,BBBBBBB,ALL,ALL,WHT,0,2012,-,0,,,,,
1494309257,925033T,NJ,PAS,10/21/2027,74,,FORD,P,31190,97530,37330,0,0033,33,33,977619,0033,0000,0927P,,,F,1365,SAINT NICHOLAS AVE,,0,408,C4,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1498800178,T106505C,NY,PAS,10/22/2027,46,SUBN,TOYOT,P,37130,13610,21190,20250630,0033,33,33,961538,0033,0000,0200P,,NY,F,620,W 168 ST,,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0,2017,-,0,,,,,
1496009678,43BL24,TN,PAS,10/23/2027,98,SUBN,NISSA,P,18630,14530,14580,0,0061,61,61,967666,0061,0000,0216A,,K,F,4081,BEDFORD AVE,,0,408,C,,BBBBBBB,ALL,ALL,BUR,0,0,-,0,,,,,
1488883002,MFC6589,PA,PAS,10/25/2027,14,SUBN,ME/BE,P,24290,18040,51090,20250731,103,103,171,973825,0171,0000,0128P,,Q,O,89-21,165 ST,,0,408,C3,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1486712630,V28UTP,NJ,PAS,11/04/2027,98,SDN,HONDA,P,0,40404,40404,0,0075,75,75,946547,0075,0000,0306A,,K,,85,HILL,,0,408,E2,,BBBBBBB,ALL,ALL,WHT,0,0,-,0,,,,,
1496940600,THV5762,VA,PAS,11/09/2027,50,SDN,ME/BE,P,0,0,0,20250530,102,102,102,959991,0102,0000,1235P,,Q,,,C/O 90 ST,97 AVE,0,408,5,,BBBBBBB,ALL,ALL,RD,0,0,-,0,,,,,
1495814476,CBB8339,99,PAS,11/09/2027,50,,NISSA,P,64830,41730,40230,20260719,0067,67,67,978837,0067,0000,0825P,,K,,1488,NEW YORK AVE,,0,408,E2,,BBBBBBB,ALL,ALL,RED,0,2016,-,0,,,,,
1473318889,KDY5512,NY,PAS,11/19/2027,40,SUBN,LEXUS,P,12310,17070,17090,20240903,0009,9,9,976157,0009,0000,0845P,,NY,F,59-97,AVENUE C,,0,408,C,,BBBBBBB,ALL,ALL,GREY,0,2017,-,4,,,,,
1494244536,CEV2671,99,PAS,11/21/2027,46,SUBN,,P,19270,24890,10210,20230311,0025,25,30,976501,0030,0000,0629A,,,F,178,EAST 116 STREET,,0,408,F1,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1493807274,KHY2956,NY,PAS,11/25/2027,46,SUBN,JEEP,P,16910,27090,29190,20250923,0034,34,34,975241,0034,0000,0623P,,NY,F,128,DYCKMAN ST,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1495928240,LJL8050,NY,PAS,11/25/2027,20,SUBN,LEXUS,P,9430,5010,5130,20260213,0074,74,77,970946,0077,0000,0109P,,K,F,162,57 STREET,,0,408,C,,YYYYYBB,0900A,0600P,BLU,0,2016,-,0,,,,,
1493023512,FSZPMX,NJ,PAS,11/29/2027,19,SDN,HYUND,P,40930,19230,5680,0,0078,78,78,957717,0078,0000,0925P,,K,F,228,FLATBUSH AVE,,0,408,C3,,BBBBBBB,ALL,ALL,GRAY,0,2019,-,0,,,,,
1498599278,21831,99,PAS,12/07/2027,14,SDN,INFIN,P,29220,56820,51030,0,0052,52,0,978799,0000,0000,0624A,,BX,F,397,E FORDHAM RD,,0,408,F1,,BBBBBBB,ALL,ALL,GRY,0,0,-,0,,,,,
1490405859,41618NE,NY,COM,12/08/2027,99,VAN,ME/BE,P,0,0,0,20231011,0049,49,49,925849,0049,0000,0032A,0958A,BX,,,S/E C/O NARAGANSETT,CHOCTAW,20231021,408,F6,,BBBBBBB,ALL,ALL,WH,0,2010,-,0,,,,,
1496484113,BLANKPLATE,99,999,12/12/2027,98,SDN,TOYOT,P,90930,49950,14530,0,0062,62,62,970001,0062,0000,1005P,2205P,K,F,1854,W 9 STREET,,20271212,408,F2,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1494687884,LDA3709,NY,PAS,12/16/2027,14,SUBN,HONDA,P,42730,40040,38760,20250807,0084,84,84,956233,0084,0000,1037P,,K,F,20,OLD FULTON ST,,0,408,C,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1491334228,86428ML,99,PAS,12/30/2027,78,P-U,FORD,P,10530,6280,6380,20240630,0068,68,68,970027,0068,0000,1019P,,K,F,1269,79 ST,,0,408,C,,BBBBBBB,ALL,ALL,WHI,0,2018,-,0,,,,,
1498286938,LNK2287,NY,PAS,12/30/2027,98,SDN,TOYOT,P,26040,18040,18140,20260804,105,105,105,963603,0105,0000,0540P,,Q,,89-14,204 ST,,0,408,E3,,BBBBBBB,ALL,ALL,GY,0,0,-,0,,,,,
1499625157,BLANKPLATE,99,999,01/02/2028,40,SUBN,HONDA,P,42630,8530,8580,0,0066,66,66,935767,0066,0000,1243P,,K,F,3918,FT HAMILTON PKWY,,0,408,F7,,BBBBBBB,ALL,ALL,SILVE,0,2006,-,1,,,,,
1492422058,C58SAH,NJ,PAS,01/14/2028,67,SDN,FORD,P,0,0,0,0,104,104,104,974791,0104,0000,0530A,,Q,,,I/O CALDWELL AVE,62 AVE,0,408,F7,,BBBBBBB,ALL,ALL,RED,0,2006,-,0,,,,,
1488464194,LJH4921,99,PAS,01/17/2028,40,SDN,AUDI,P,10240,10790,53090,0,108,108,108,976206,0108,0000,0650A,,,F,50-52,45 ST,,0,408,K6,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1492580685,AU966E,NJ,PAS,01/19/2028,14,TRUC,VOLVO,P,65365,7540,0,0,109,109,109,963483,0109,0000,0100A,,Q,,,ULMER ST,28 AVE,0,408,F7,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1493746613,KNC2852,NY,PAS,01/26/2028,46,SDN,HYUND,P,9930,6980,7080,20250712,0062,62,62,969023,0062,0000,0913A,,K,O,1982,67TH ST,,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0,2021,-,0,,,,,
1495996220,LAK7409,NY,PAS,01/26/2028,40,SDN,HONDA,P,10090,10590,10790,20250428,108,108,108,978356,0108,0000,0128A,,Q,F,48-42,44 ST,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0,2019,-,0,,,,,
1492581975,34617NE,NY,COM,01/27/2028,78,PETE,INTER,P,24340,40404,40404,20241031,109,109,109,969029,0109,0000,0208A,,Q,,33,166 ST,,0,408,F2,,BBBBBBB,ALL,ALL,WH,0,2016,-,0,,,,,
1494896394,DGB129,FL,PAS,01/29/2028,46,SUBN,BMW,P,0,40404,40404,20240630,114,114,114,976080,0114,0000,0152P,,Q,F,25 72,STEINWAY,,0,408,D,,BBBBBBB,ALL,ALL,GRY,0,2001,-,0,,,,,
1495520961,FYH3445,NY,PAS,02/03/2028,40,SDN,NISSA,P,0,0,0,20240826,0047,47,47,959887,0047,0000,0100P,,BX,F,3533,,,0,408,F2,,BBBBBBB,ALL,ALL,G,0,2019,-,0,,,,,
1500053910,LGB1596,NY,PAS,02/17/2028,98,SDN,VOLKS,N,73030,90830,90780,20250316,0062,62,62,962468,0062,0000,0748P,,K,F,180,QUENTIN ROAD,,0,408,E2,,BBBBBBB,ALL,ALL,RED,0,2012,-,0,,,,,
1500144356,GDM8032,NY,PAS,02/18/2028,48,SDN,BMW,P,64230,90730,90780,20270108,0060,60,60,975165,0060,0000,0752A,,NY,F,532,NEPTUNE AVE,,0,408,E9,,BBBBBBB,ALL,ALL,WHT,0,0,-,0,,,,,
1326071294,993APA,NY,PAS,02/25/2028,40,SUBN,ACURA,P,35590,35780,23090,20260202,109,109,109,978079,0109,0000,0444A,,NY,F,146-65,BEECH AVE,,0,408,C,,BBBBBBB,ALL,ALL,BLK,0,2024,-,1,,,,,
1326071300,BCR9161,TN,PAS,02/25/2028,98,SUBN,,P,61390,24090,24140,20240228,109,109,109,978079,0109,0000,0425A,,,F,161-07,SANFORD AVE,,0,408,E2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1499148045,KTX6164,NY,PAS,02/26/2028,46,SUBN,KIA,P,32920,48020,8320,20260225,0049,49,49,964200,0049,0000,0151P,,BX,F,2500,FISH AVE,,0,408,E3,,BBBBBBB,ALL,ALL,GRAY,0,2022,-,0,,,,,
1326065970,JHJ1565,NY,PAS,02/27/2028,98,SDN,MAZDA,P,11240,40404,40404,20250605,109,109,109,972596,0109,0000,0102A,,Q,F,130-11,54 AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0,2014,-,0,,,,,
1491365602,KZJ4288,NY,PAS,02/27/2028,21,SDN,SUBAR,P,52530,55430,58330,20250312,0094,94,94,955521,0094,0000,1033A,,K,F,120,JACKSON ST,,0,408,D1,,BBBBBBB,ALL,ALL,GY,0,2013,-,0,,,,,
1496145136,MGT3306,PA,PAS,02/27/2028,20,SUBN,VOLKS,O,26520,64720,36620,0,0044,44,0,100124,BCHJ,0000,1020A,,BX,O,239,E 162 ST,,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1492016068,35475TW,NY,COM,02/29/2028,78,TOWT,FORD,P,36400,25140,25150,20250930,111,111,111,964011,0111,0000,0255A,,Q,O,183-04,BOOTH MEMORIAL AVE,,0,408,J2,,YYYYYYY,2100P,0500A,BLUE,0,2008,-,0,,,,,
1494004227,LGE8693,NY,PAS,03/01/2028,14,SUBN,AUSTI,P,25090,29890,31490,20251023,0007,7,7,979248,0007,0000,0158A,,NY,F,157,LUDLOW ST,,0,408,C,,BBBBBBB,0700A,0700P,,0,0,-,0,,,,,
1499426987,KGT4750,NY,PAS,03/04/2028,21,SUBN,HONDA,P,37130,11710,12010,20250520,0033,33,33,977369,0033,0000,1244A,,,F,505,W 168 ST,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,2011,-,0,,,,,
1499466950,T746775C,NY,PAS,03/07/2028,46,SDN,TOYOT,P,36090,24690,10610,0,0028,28,28,979078,0028,0000,0633P,,NY,F,113,W 116 ST,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1494874180,PEJ383,99,PAS,03/08/2028,46,SDN,NISSA,P,0,40404,40404,20250228,,0,0,977456,0000,0000,0951P,,Q,F,25-43,STEINWAY,,0,408,J2,,BBBBBBB,ALL,ALL,GRY,0,2017,-,0,,,,,
1495460113,KSE6736,NY,PAS,03/18/2028,98,SDN,JEEP,P,0,0,0,20260120,0047,47,47,959887,0047,0000,1008A,,BX,F,,REAR OF 212,LIGHT ST,0,408,F2,,BBBBBBB,ALL,ALL,RD,0,2022,-,0,,,,,
1494995876,JRC2566,NY,PAS,03/27/2028,98,SDN,BMW,P,12240,40404,40404,20240309,104,104,104,947152,0104,0000,1145A,,Q,F,3218,59 AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BK,0,2014,-,0,,,,,
1497931770,X10PRH,NJ,PAS,03/27/2028,14,SUBN,ME/BE,P,34610,10910,16920,88888888,0017,17,17,967646,0017,0000,0133P,,NY,O,417,W 42 ST,,0,408,C,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1499827799,634YYJ,CT,PAS,03/27/2028,99,SDN,NISSA,P,13390,14240,38490,88888888,104,104,104,947152,0104,0000,0939A,,Q,F,6822,64 PLACE,,0,408,99,,BBBBBBB,ALL,ALL,G,0,0,-,0,,,,,
1500027443,LDF4250,NY,PAS,03/28/2028,74,SUBN,JEEP,P,93530,19930,60230,88888888,0083,83,83,971801,0083,0000,0653A,,K,I,278,WILSON AVE,,0,408,E5,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1494233629,KNM5950,PA,PAS,04/04/2028,46,SUBN,NISSA,P,36270,24690,10610,0,0028,28,28,960915,0028,0000,0545P,,NY,F,136,W 125 ST,,0,408,F1,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1499517993,10705NE,99,PAS,04/04/2028,46,,,P,36090,24690,10610,20250731,0028,28,28,979663,0028,0000,0851P,,,,130,W 116 STREET,,0,408,F1,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1492144885,LUM9388,NY,PAS,04/05/2028,40,SUBN,HYUND,P,39595,61090,9440,20270228,109,109,109,978842,0109,0000,0116P,,Q,F,40-24,COLLEGE POINT BLVD,,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0,2022,-,0,,,,,
1494540423,KSZ2248,NY,PAS,04/17/2028,98,SDN,TOYOT,P,19090,18940,19140,20251017,102,102,102,970634,0102,0000,0449P,,Q,F,97-14,98 ST,,0,408,M5,,BBBBBBB,ALL,ALL,WH,0,2017,-,0,,,,,
1500809202,LJX8388,NY,PAS,04/18/2028,40,SUBN,ROVER,P,23930,32530,11930,20260416,0090,90,90,968946,0090,0000,0955A,,K,F,39,BUSHWICK AVE,,0,408,C,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1495436070,KZA4673,NY,PAS,04/24/2028,40,SDN,ME/BE,P,43650,28770,28800,20250418,0047,47,47,954887,0047,0000,0837A,,BX,F,4331,KEPLER AVE,,0,408,E2,,BBBBBBB,ALL,ALL,W,0,0,-,0,,,,,
1494395046,KZJ9285,NY,PAS,04/25/2028,40,SDN,FORD,P,14830,18630,35980,20250122,0061,61,61,968204,0061,0000,0930A,,K,F,2523,AVENUE Y,,0,408,E2,,BBBBBBB,ALL,ALL,BK,0,2013,-,0,,,,,
1493712913,ETS4111,NY,PAS,04/28/2028,20,SUBN,TOYOT,L,31740,13113,31710,20250804,0013,13,839,111188,0839,0000,1019P,,NY,F,20,STUYVESANT OVAL,,0,408,F6,,BBBBBBB,ALL,ALL,BLACK,0,2008,-,0,,,,,
1495437127,JEJ4812,NY,PAS,05/15/2028,98,SUBN,CHEVR,P,0,40404,40404,20260725,0047,47,47,959882,0047,0000,1158A,,BX,F,793,NORTH OAK AVE,,0,408,F2,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1493594485,KXL9599,NY,PAS,05/26/2028,63,SUBN,TOYOT,K,13235,20490,0,20240630,110,110,3,160654,0003,0000,1023P,,Q,,,FMCP,111 ST,0,408,F3,,BBBBBBB,ALL,ALL,SILVE,0,0,-,0,,,,,
1494565160,WXB1878,MS,PAS,05/27/2028,40,,,P,21140,16940,41120,0,102,102,102,950393,0102,0000,1252A,,Q,F,8360,118 ST,,0,408,D,,BBBBBBB,ALL,ALL,GY,0,0,-,0,,,,,
1495076817,LYG3284,PA,PAS,05/27/2028,70,SUBN,INFIN,P,78130,19530,18630,20230430,0090,90,90,975353,0090,0000,0612P,,K,F,123,SOUTH 1 ST,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0,2018,-,0,,,,,
1496896312,LJ23472,NY,PAS,05/31/2028,41,SDN,BMW,P,10610,36210,36230,0,0028,28,28,973660,0028,0000,0903P,,,F,2041,7 AVE,,0,408,J2,,BBBBBBB,ALL,ALL,RD,0,0,-,0,,,,,
1488482329,KGE557,NY,PAS,06/09/2028,46,SUBN,JEEP,P,36090,10610,10810,20240925,0028,28,28,966767,0028,0000,0946P,,,F,235,W 116 ST,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1484724860,BLANKPLATE,99,999,06/11/2028,74,P-U,RAM,K,48502,0,0,0,122,122,5,160548,0005,0000,0128P,,R,,,SOUTH BEACH,LOT 4,0,408,A1,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1495508663,KVW8053,NY,PAS,06/15/2028,99,SUBN,HONDA,P,68720,0,0,20260404,0041,41,41,976638,0041,0000,0931P,0917P,BX,,,TIFFANY ST,WESTERNS DR,0,408,F1,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1492056327,T782947C,NY,PAS,06/22/2028,98,SDN,TOYOT,P,37230,56230,26230,20250731,0067,67,67,976286,0067,0000,0736A,,K,F,196,E 55 ST,,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0,2018,-,0,,,,,
1492989149,EXY5170,NY,PAS,06/27/2028,99,SDN,SUBAR,P,83830,34130,63630,20240125,0094,94,94,969266,0094,0000,0148A,,K,F,64,SUTTON ST,,0,408,F2,,BBBBBBB,ALL,ALL,TAN,0,2004,-,0,,,,,
1485588261,LBD9713,NY,PAS,06/28/2028,20,SUBN,MITSU,Y,23230,0,0,20250302,0079,79,976,101159,0976,0000,0104P,,K,F,760,BROADWAY,MARCUS GARVEY,0,408,D,,BBBBBBB,ALL,ALL,GREY,0,2023,-,0,,,,,
1496708672,BLANKPLATE,99,999,06/30/2028,85,TR,FRUEH,P,62695,24340,21290,20230630,113,113,113,959583,0113,0000,1133P,0830P,Q,F,119-22,SMITH ST,,20280630,408,K6,,BBBBBBB,ALL,ALL,YW,0,2007,-,0,,,,,
1491978776,JCH9980,NY,PAS,07/05/2028,40,SUBN,JEEP,P,0,40404,40404,20230728,,0,41,968914,0041,0000,1200P,,BX,O,857,BRYANT,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2016,-,0,,,,,
